,distance,num_muts,method,metric,num_trees
553,0.04684210526315789,20,GraPhyC,CASet,10
554,0.021491228070175436,20,GraPhyC,CASet,10
555,0.10239234449760763,20,GraPhyC,CASet,10
556,0.06631578947368422,20,GraPhyC,CASet,10
557,0.007105263157894736,20,GraPhyC,CASet,10
558,0.04102756892230578,20,GraPhyC,CASet,10
559,0.021578947368421055,20,GraPhyC,CASet,10
560,0.0293859649122807,20,GraPhyC,CASet,10
561,0.06070175438596493,20,GraPhyC,CASet,10
562,0.01701754385964913,20,GraPhyC,CASet,10
563,0.023684210526315794,20,GraPhyC,CASet,10
564,0.04556390977443608,20,GraPhyC,CASet,10
565,0.02280701754385965,20,GraPhyC,CASet,10
566,0.04447368421052632,20,GraPhyC,CASet,10
567,0.03438596491228069,20,GraPhyC,CASet,10
568,0.01947368421052632,20,GraPhyC,CASet,10
569,0.037844611528822056,20,GraPhyC,CASet,10
570,0.027982456140350876,20,GraPhyC,CASet,10
571,0.018170426065162903,20,GraPhyC,CASet,10
572,0.028533834586466172,20,GraPhyC,CASet,10
573,0.02293233082706767,20,GraPhyC,CASet,10
574,0.015789473684210527,20,GraPhyC,CASet,10
575,0.010827067669172932,20,GraPhyC,CASet,10
576,0.010701754385964912,20,GraPhyC,CASet,10
577,0.010087719298245612,20,GraPhyC,CASet,10
578,0.049999999999999954,20,GraPhyC,CASet,10
579,0.006296992481203008,20,GraPhyC,CASet,10
580,0.015225563909774434,20,GraPhyC,CASet,10
581,0.011403508771929822,20,GraPhyC,CASet,10
582,0.005789473684210524,20,GraPhyC,CASet,10
583,0.06184210526315791,20,GraPhyC,CASet,10
584,0.015263157894736845,20,GraPhyC,CASet,10
585,0.044912280701754376,20,GraPhyC,CASet,10
586,0.04555137844611529,20,GraPhyC,CASet,10
587,0.03403508771929826,20,GraPhyC,CASet,10
588,0.019473684210526317,20,GraPhyC,CASet,10
589,0.03526315789473684,20,GraPhyC,CASet,10
590,0.01754385964912281,20,GraPhyC,CASet,10
591,0.06140350877192984,20,GraPhyC,CASet,10
592,0.006666666666666665,20,GraPhyC,CASet,10
593,0.06710526315789475,20,GraPhyC,CASet,10
594,0.04982456140350877,20,GraPhyC,CASet,10
595,0.05469924812030074,20,GraPhyC,CASet,10
596,0.003508771929824562,20,GraPhyC,CASet,10
597,0.004736842105263157,20,GraPhyC,CASet,10
598,0.09956140350877192,20,GraPhyC,CASet,10
599,0.045112781954887216,20,GraPhyC,CASet,10
600,0.07663533834586465,20,Consensus_Tree,DISC,10
601,0.0,20,Consensus_Tree,DISC,10
602,0.0776315789473684,20,Consensus_Tree,DISC,10
603,0.10188596491228082,20,Consensus_Tree,DISC,10
604,0.020175438596491225,20,Consensus_Tree,DISC,10
605,0.018421052631578946,20,Consensus_Tree,DISC,10
606,0.12653508771929817,20,Consensus_Tree,DISC,10
607,0.015482456140350875,20,Consensus_Tree,DISC,10
608,0.04583333333333334,20,Consensus_Tree,DISC,10
609,0.04846491228070176,20,Consensus_Tree,DISC,10
610,0.04122807017543862,20,Consensus_Tree,DISC,10
611,0.01666666666666667,20,Consensus_Tree,DISC,10
612,0.15455200501253144,20,Consensus_Tree,DISC,10
613,0.09500000000000006,20,Consensus_Tree,DISC,10
614,0.0,20,Consensus_Tree,DISC,10
615,0.0,20,Consensus_Tree,DISC,10
616,0.0,20,Consensus_Tree,DISC,10
617,0.04776315789473684,20,Consensus_Tree,DISC,10
618,0.03401629072681704,20,Consensus_Tree,DISC,10
619,0.018421052631578946,20,Consensus_Tree,DISC,10
620,0.01864035087719298,20,Consensus_Tree,DISC,10
621,0.04947368421052631,20,Consensus_Tree,DISC,10
622,0.19000000000000009,20,Consensus_Tree,DISC,10
623,0.0,20,Consensus_Tree,DISC,10
624,0.020175438596491225,20,Consensus_Tree,DISC,10
625,0.0,20,Consensus_Tree,DISC,10
626,0.03592105263157895,20,Consensus_Tree,DISC,10
627,0.0,20,Consensus_Tree,DISC,10
628,0.05118421052631577,20,Consensus_Tree,DISC,10
629,0.0481140350877193,20,Consensus_Tree,DISC,10
630,0.01732456140350877,20,Consensus_Tree,DISC,10
631,0.029999999999999995,20,Consensus_Tree,DISC,10
632,0.13012635756056826,20,Consensus_Tree,DISC,10
633,0.03486842105263159,20,Consensus_Tree,DISC,10
634,0.0,20,Consensus_Tree,DISC,10
635,0.018421052631578946,20,Consensus_Tree,DISC,10
636,0.0,20,Consensus_Tree,DISC,10
637,0.021052631578947364,20,Consensus_Tree,DISC,10
638,0.1403508771929825,20,Consensus_Tree,DISC,10
639,0.03394736842105264,20,Consensus_Tree,DISC,10
640,0.03442982456140351,20,Consensus_Tree,DISC,10
641,0.0,20,Consensus_Tree,DISC,10
642,0.02587719298245614,20,Consensus_Tree,DISC,10
643,0.032324561403508784,20,Consensus_Tree,DISC,10
644,0.11429824561403507,20,Consensus_Tree,DISC,10
645,0.03592105263157896,20,Consensus_Tree,DISC,10
646,0.11973684210526321,20,Consensus_Tree,DISC,10
647,0.0,20,Consensus_Tree,DISC,10
648,0.017763157894736842,20,Consensus_Tree,DISC,10
649,0.13412280701754384,20,Consensus_Tree,DISC,10
650,0.0,20,Consensus_Tree,DISC,10
651,0.042982456140350886,20,Consensus_Tree,DISC,10
652,0.0606140350877193,20,Consensus_Tree,DISC,10
653,0.0,20,Consensus_Tree,DISC,10
654,0.019824561403508772,20,Consensus_Tree,DISC,10
655,0.05127610693400166,20,Consensus_Tree,DISC,10
656,0.02811403508771929,20,Consensus_Tree,DISC,10
657,0.01754385964912281,20,Consensus_Tree,DISC,10
658,0.07109649122807016,20,Consensus_Tree,DISC,10
659,0.03385964912280701,20,Consensus_Tree,DISC,10
660,0.0,20,Consensus_Tree,DISC,10
661,0.06618421052631576,20,Consensus_Tree,DISC,10
662,0.036359649122807015,20,Consensus_Tree,DISC,10
663,0.06842105263157892,20,Consensus_Tree,DISC,10
664,0.0,20,Consensus_Tree,DISC,10
665,0.13245614035087705,20,Consensus_Tree,DISC,10
666,0.11754385964912277,20,Consensus_Tree,DISC,10
667,0.05978070175438595,20,Consensus_Tree,DISC,10
668,0.08307017543859645,20,Consensus_Tree,DISC,10
669,0.045614035087719294,20,Consensus_Tree,DISC,10
670,0.0,20,Consensus_Tree,DISC,10
671,0.028114035087719275,20,Consensus_Tree,DISC,10
672,0.08201754385964906,20,Consensus_Tree,DISC,10
673,0.0,20,Consensus_Tree,DISC,10
674,0.0,20,Consensus_Tree,DISC,10
675,0.04951754385964911,20,Consensus_Tree,DISC,10
676,0.0,20,Consensus_Tree,DISC,10
677,0.0,20,Consensus_Tree,DISC,10
678,0.053026315789473664,20,Consensus_Tree,DISC,10
679,0.018157894736842106,20,Consensus_Tree,DISC,10
680,0.0312593984962406,20,Consensus_Tree,DISC,10
681,0.0790350877192982,20,Consensus_Tree,DISC,10
682,0.0,20,Consensus_Tree,DISC,10
683,0.0,20,Consensus_Tree,DISC,10
684,0.08219298245614032,20,Consensus_Tree,DISC,10
685,0.017982456140350878,20,Consensus_Tree,DISC,10
686,0.08460526315789468,20,Consensus_Tree,DISC,10
687,0.04394736842105264,20,Consensus_Tree,DISC,10
688,0.068859649122807,20,Consensus_Tree,DISC,10
689,0.0,20,Consensus_Tree,DISC,10
690,0.05728070175438596,20,Consensus_Tree,DISC,10
691,0.024122807017543862,20,Consensus_Tree,DISC,10
692,0.05175438596491227,20,Consensus_Tree,DISC,10
693,0.0,20,Consensus_Tree,DISC,10
694,0.05833333333333336,20,Consensus_Tree,DISC,10
695,0.14912280701754377,20,Consensus_Tree,DISC,10
696,0.0,20,Consensus_Tree,DISC,10
697,0.018421052631578946,20,Consensus_Tree,DISC,10
698,0.05815789473684206,20,Consensus_Tree,DISC,10
699,0.057017543859649106,20,Consensus_Tree,DISC,10
700,0.06435463659147868,20,GraPhyC,DISC,10
701,0.12916666666666674,20,GraPhyC,DISC,10
702,0.0456140350877193,20,GraPhyC,DISC,10
703,0.03770050125313283,20,GraPhyC,DISC,10
704,0.12083333333333339,20,GraPhyC,DISC,10
705,0.09499999999999996,20,GraPhyC,DISC,10
706,0.12039473684210525,20,GraPhyC,DISC,10
707,0.019736842105263153,20,GraPhyC,DISC,10
708,0.08078947368421045,20,GraPhyC,DISC,10
709,0.15105263157894747,20,GraPhyC,DISC,10
710,0.09289473684210524,20,GraPhyC,DISC,10
711,0.14508771929824568,20,GraPhyC,DISC,10
712,0.10453947368421047,20,GraPhyC,DISC,10
713,0.22351503759398492,20,GraPhyC,DISC,10
714,0.13969298245614054,20,GraPhyC,DISC,10
715,0.08741228070175439,20,GraPhyC,DISC,10
716,0.08517543859649121,20,GraPhyC,DISC,10
717,0.08140350877192977,20,GraPhyC,DISC,10
718,0.11932330827067675,20,GraPhyC,DISC,10
719,0.12999999999999995,20,GraPhyC,DISC,10
720,0.15250000000000022,20,GraPhyC,DISC,10
721,0.09585213032581448,20,GraPhyC,DISC,10
722,0.03592105263157895,20,GraPhyC,DISC,10
723,0.05885964912280702,20,GraPhyC,DISC,10
724,0.13993107769423568,20,GraPhyC,DISC,10
725,0.1567543859649123,20,GraPhyC,DISC,10
726,0.09776315789473691,20,GraPhyC,DISC,10
727,0.14203842940685052,20,GraPhyC,DISC,10
728,0.17938596491228076,20,GraPhyC,DISC,10
729,0.10302631578947365,20,GraPhyC,DISC,10
730,0.07280701754385961,20,GraPhyC,DISC,10
731,0.17507518796992483,20,GraPhyC,DISC,10
732,0.14523078529657474,20,GraPhyC,DISC,10
733,0.15899122807017543,20,GraPhyC,DISC,10
734,0.038464912280701764,20,GraPhyC,DISC,10
735,0.06052631578947369,20,GraPhyC,DISC,10
736,0.22973684210526335,20,GraPhyC,DISC,10
737,0.021052631578947364,20,GraPhyC,DISC,10
738,0.19328947368421073,20,GraPhyC,DISC,10
739,0.13333333333333333,20,GraPhyC,DISC,10
740,0.11311403508771921,20,GraPhyC,DISC,10
741,0.23732456140350872,20,GraPhyC,DISC,10
742,0.0600877192982456,20,GraPhyC,DISC,10
743,0.0803508771929824,20,GraPhyC,DISC,10
744,0.1856140350877195,20,GraPhyC,DISC,10
745,0.07614035087719294,20,GraPhyC,DISC,10
746,0.15614035087719322,20,GraPhyC,DISC,10
747,0.17535087719298248,20,GraPhyC,DISC,10
748,0.061842105263157886,20,GraPhyC,DISC,10
749,0.09907894736842103,20,GraPhyC,DISC,10
750,0.18907894736842118,20,GraPhyC,DISC,10
751,0.11815789473684205,20,GraPhyC,DISC,10
752,0.08605263157894734,20,GraPhyC,DISC,10
753,0.13421052631578956,20,GraPhyC,DISC,10
754,0.08307017543859647,20,GraPhyC,DISC,10
755,0.11011695906432756,20,GraPhyC,DISC,10
756,0.2409210526315787,20,GraPhyC,DISC,10
757,0.05333333333333332,20,GraPhyC,DISC,10
758,0.14280701754385972,20,GraPhyC,DISC,10
759,0.18184210526315805,20,GraPhyC,DISC,10
760,0.10745614035087718,20,GraPhyC,DISC,10
761,0.22793859649122838,20,GraPhyC,DISC,10
762,0.1423245614035088,20,GraPhyC,DISC,10
763,0.09210526315789466,20,GraPhyC,DISC,10
764,0.11934210526315796,20,GraPhyC,DISC,10
765,0.07017543859649122,20,GraPhyC,DISC,10
766,0.08364035087719299,20,GraPhyC,DISC,10
767,0.18684210526315792,20,GraPhyC,DISC,10
768,0.167280701754386,20,GraPhyC,DISC,10
769,0.17078947368421046,20,GraPhyC,DISC,10
770,0.13311403508771938,20,GraPhyC,DISC,10
771,0.10189849624060152,20,GraPhyC,DISC,10
772,0.2387280701754389,20,GraPhyC,DISC,10
773,0.10517543859649131,20,GraPhyC,DISC,10
774,0.16289473684210543,20,GraPhyC,DISC,10
775,0.10109649122807018,20,GraPhyC,DISC,10
776,0.08925438596491224,20,GraPhyC,DISC,10
777,0.06947368421052628,20,GraPhyC,DISC,10
778,0.053026315789473664,20,GraPhyC,DISC,10
779,0.08914786967418542,20,GraPhyC,DISC,10
780,0.09249373433583957,20,GraPhyC,DISC,10
781,0.12293859649122812,20,GraPhyC,DISC,10
782,0.08916666666666664,20,GraPhyC,DISC,10
783,0.22578947368421046,20,GraPhyC,DISC,10
784,0.11201754385964911,20,GraPhyC,DISC,10
785,0.12850877192982454,20,GraPhyC,DISC,10
786,0.2612280701754387,20,GraPhyC,DISC,10
787,0.15122180451127817,20,GraPhyC,DISC,10
788,0.16548245614035093,20,GraPhyC,DISC,10
789,0.1072368421052632,20,GraPhyC,DISC,10
790,0.1325877192982457,20,GraPhyC,DISC,10
791,0.15333333333333343,20,GraPhyC,DISC,10
792,0.09162280701754381,20,GraPhyC,DISC,10
793,0.10114035087719302,20,GraPhyC,DISC,10
794,0.18399122807017557,20,GraPhyC,DISC,10
795,0.21447368421052607,20,GraPhyC,DISC,10
796,0.05263157894736842,20,GraPhyC,DISC,10
797,0.05723684210526315,20,GraPhyC,DISC,10
798,0.2306265664160399,20,GraPhyC,DISC,10
799,0.27381578947368396,20,GraPhyC,DISC,10
800,0.0006157635467980297,30,Consensus_Tree,CASet,10
801,0.027011494252873577,30,Consensus_Tree,CASet,10
802,0.0034482758620689655,30,Consensus_Tree,CASet,10
803,0.01848385331143952,30,Consensus_Tree,CASet,10
804,0.014252873563218395,30,Consensus_Tree,CASet,10
805,0.0,30,Consensus_Tree,CASet,10
806,0.001904761904761905,30,Consensus_Tree,CASet,10
807,0.004597701149425288,30,Consensus_Tree,CASet,10
808,0.010038314176245209,30,Consensus_Tree,CASet,10
809,0.015785440613026818,30,Consensus_Tree,CASet,10
810,0.0024904214559386966,30,Consensus_Tree,CASet,10
811,0.0,30,Consensus_Tree,CASet,10
812,0.004214559386973178,30,Consensus_Tree,CASet,10
813,0.0,30,Consensus_Tree,CASet,10
814,0.0013136288998357969,30,Consensus_Tree,CASet,10
815,0.04006568144499181,30,Consensus_Tree,CASet,10
816,0.008812260536398466,30,Consensus_Tree,CASet,10
817,0.0009852216748768476,30,Consensus_Tree,CASet,10
818,0.07923371647509579,30,Consensus_Tree,CASet,10
819,0.004137931034482758,30,Consensus_Tree,CASet,10
820,0.0078544061302682,30,Consensus_Tree,CASet,10
821,0.004022988505747126,30,Consensus_Tree,CASet,10
822,0.0060153256704980835,30,Consensus_Tree,CASet,10
823,0.0,30,Consensus_Tree,CASet,10
824,0.005309250136836343,30,Consensus_Tree,CASet,10
825,0.0009852216748768476,30,Consensus_Tree,CASet,10
826,0.0007662835249042144,30,Consensus_Tree,CASet,10
827,0.00689655172413793,30,Consensus_Tree,CASet,10
828,0.26732348111658427,30,Consensus_Tree,CASet,10
829,0.10685276409414342,30,Consensus_Tree,CASet,10
830,0.017432950191570883,30,Consensus_Tree,CASet,10
831,0.0015325670498084287,30,Consensus_Tree,CASet,10
832,0.0009195402298850575,30,Consensus_Tree,CASet,10
833,0.0006385696040868455,30,Consensus_Tree,CASet,10
834,0.0,30,Consensus_Tree,CASet,10
835,0.020574712643678158,30,Consensus_Tree,CASet,10
836,0.0003831417624521072,30,Consensus_Tree,CASet,10
837,0.01662835249042146,30,Consensus_Tree,CASet,10
838,0.0,30,Consensus_Tree,CASet,10
839,0.00334975369458128,30,Consensus_Tree,CASet,10
840,0.013223864258347017,30,Consensus_Tree,CASet,10
841,0.014121510673234808,30,Consensus_Tree,CASet,10
842,0.006321839080459769,30,Consensus_Tree,CASet,10
843,0.009655172413793104,30,Consensus_Tree,CASet,10
844,0.0,30,Consensus_Tree,CASet,10
845,0.05471264367816092,30,Consensus_Tree,CASet,10
846,0.023678160919540236,30,Consensus_Tree,CASet,10
847,0.0,30,Consensus_Tree,CASet,10
848,0.0,30,Consensus_Tree,CASet,10
849,0.019616858237547895,30,Consensus_Tree,CASet,10
850,0.0017241379310344827,30,Consensus_Tree,CASet,10
851,0.0017241379310344827,30,Consensus_Tree,CASet,10
852,0.004006568144499178,30,Consensus_Tree,CASet,10
853,0.3361302681992337,30,Consensus_Tree,CASet,10
854,0.04421455938697318,30,Consensus_Tree,CASet,10
855,0.0004597701149425286,30,Consensus_Tree,CASet,10
856,0.008429118773946363,30,Consensus_Tree,CASet,10
857,0.023648056923918984,30,Consensus_Tree,CASet,10
858,0.0,30,Consensus_Tree,CASet,10
859,0.02283524904214558,30,Consensus_Tree,CASet,10
860,0.004482758620689656,30,Consensus_Tree,CASet,10
861,0.0,30,Consensus_Tree,CASet,10
862,0.08567049808429118,30,Consensus_Tree,CASet,10
863,0.015172413793103452,30,Consensus_Tree,CASet,10
864,0.0,30,Consensus_Tree,CASet,10
865,0.016283524904214558,30,Consensus_Tree,CASet,10
866,0.004789272030651339,30,Consensus_Tree,CASet,10
867,0.006839080459770116,30,Consensus_Tree,CASet,10
868,0.007662835249042145,30,Consensus_Tree,CASet,10
869,0.0,30,Consensus_Tree,CASet,10
870,0.011187739463601534,30,Consensus_Tree,CASet,10
871,0.0013793103448275859,30,Consensus_Tree,CASet,10
872,0.002298850574712643,30,Consensus_Tree,CASet,10
873,0.003678160919540229,30,Consensus_Tree,CASet,10
874,0.0037931034482758612,30,Consensus_Tree,CASet,10
875,0.0022988505747126436,30,Consensus_Tree,CASet,10
876,0.05521437693851484,30,Consensus_Tree,CASet,10
877,0.023984674329501923,30,Consensus_Tree,CASet,10
878,0.0,30,Consensus_Tree,CASet,10
879,0.003295019157088122,30,Consensus_Tree,CASet,10
880,0.0013026819923371645,30,Consensus_Tree,CASet,10
881,0.006896551724137933,30,Consensus_Tree,CASet,10
882,0.3055008210180625,30,Consensus_Tree,CASet,10
883,0.0055172413793103435,30,Consensus_Tree,CASet,10
884,0.004597701149425287,30,Consensus_Tree,CASet,10
885,0.12896551724137953,30,Consensus_Tree,CASet,10
886,0.05306239737274216,30,Consensus_Tree,CASet,10
887,0.02352490421455939,30,Consensus_Tree,CASet,10
888,0.0017241379310344827,30,Consensus_Tree,CASet,10
889,0.006130268199233718,30,Consensus_Tree,CASet,10
890,0.02260536398467433,30,Consensus_Tree,CASet,10
891,0.0034482758620689655,30,Consensus_Tree,CASet,10
892,0.0003284072249589492,30,Consensus_Tree,CASet,10
893,0.0016091954022988502,30,Consensus_Tree,CASet,10
894,0.0036672140120415976,30,Consensus_Tree,CASet,10
895,0.0019704433497536953,30,Consensus_Tree,CASet,10
896,0.0,30,Consensus_Tree,CASet,10
897,0.0,30,Consensus_Tree,CASet,10
898,0.02528735632183908,30,Consensus_Tree,CASet,10
899,0.013639846743295018,30,Consensus_Tree,CASet,10
900,0.02952016055464332,30,GraPhyC,CASet,10
901,0.01452107279693487,30,GraPhyC,CASet,10
902,0.024597701149425298,30,GraPhyC,CASet,10
903,0.06061667578908955,30,GraPhyC,CASet,10
904,0.01402298850574713,30,GraPhyC,CASet,10
905,0.02340448823207445,30,GraPhyC,CASet,10
906,0.019061302681992336,30,GraPhyC,CASet,10
907,0.025911330049261085,30,GraPhyC,CASet,10
908,0.03206896551724137,30,GraPhyC,CASet,10
909,0.018970990695128625,30,GraPhyC,CASet,10
910,0.011650246305418721,30,GraPhyC,CASet,10
911,0.0013136288998357969,30,GraPhyC,CASet,10
912,0.017925561029009305,30,GraPhyC,CASet,10
913,0.009195402298850575,30,GraPhyC,CASet,10
914,0.018555008210180624,30,GraPhyC,CASet,10
915,0.035938697318007654,30,GraPhyC,CASet,10
916,0.010279146141215103,30,GraPhyC,CASet,10
917,0.02292282430213464,30,GraPhyC,CASet,10
918,0.04868454661558108,30,GraPhyC,CASet,10
919,0.02029556650246306,30,GraPhyC,CASet,10
920,0.020459770114942526,30,GraPhyC,CASet,10
921,0.016513409961685828,30,GraPhyC,CASet,10
922,0.0213847837985769,30,GraPhyC,CASet,10
923,0.005977011494252875,30,GraPhyC,CASet,10
924,0.0049863163656267105,30,GraPhyC,CASet,10
925,0.010618500273672685,30,GraPhyC,CASet,10
926,0.009239189928845102,30,GraPhyC,CASet,10
927,0.07209633278598794,30,GraPhyC,CASet,10
928,0.05921455938697312,30,GraPhyC,CASet,10
929,0.03787265097609924,30,GraPhyC,CASet,10
930,0.05515325670498084,30,GraPhyC,CASet,10
931,0.020292829775588397,30,GraPhyC,CASet,10
932,0.03770114942528735,30,GraPhyC,CASet,10
933,0.010676883780332058,30,GraPhyC,CASet,10
934,0.03216748768472903,30,GraPhyC,CASet,10
935,0.009655172413793106,30,GraPhyC,CASet,10
936,0.02666666666666666,30,GraPhyC,CASet,10
937,0.037821565407772324,30,GraPhyC,CASet,10
938,0.019802955665024623,30,GraPhyC,CASet,10
939,0.05479474548440065,30,GraPhyC,CASet,10
940,0.037411056376573604,30,GraPhyC,CASet,10
941,0.020114942528735632,30,GraPhyC,CASet,10
942,0.015517241379310346,30,GraPhyC,CASet,10
943,0.02134646962233169,30,GraPhyC,CASet,10
944,0.042183908045977,30,GraPhyC,CASet,10
945,0.009272030651340994,30,GraPhyC,CASet,10
946,0.038066607721780145,30,GraPhyC,CASet,10
947,0.03126984126984127,30,GraPhyC,CASet,10
948,0.04865900383141761,30,GraPhyC,CASet,10
949,0.0053037766830870275,30,GraPhyC,CASet,10
950,0.015615017166741312,30,GraPhyC,CASet,10
951,0.015632183908045976,30,GraPhyC,CASet,10
952,0.01350301039956212,30,GraPhyC,CASet,10
953,0.0110727969348659,30,GraPhyC,CASet,10
954,0.030498084291187742,30,GraPhyC,CASet,10
955,0.014214559386973179,30,GraPhyC,CASet,10
956,0.023765736179529276,30,GraPhyC,CASet,10
957,0.009638752052545156,30,GraPhyC,CASet,10
958,0.01149425287356322,30,GraPhyC,CASet,10
959,0.028659003831417604,30,GraPhyC,CASet,10
960,0.01467432950191571,30,GraPhyC,CASet,10
961,0.030870279146141225,30,GraPhyC,CASet,10
962,0.03741652983032294,30,GraPhyC,CASet,10
963,0.01933223864258347,30,GraPhyC,CASet,10
964,0.015517241379310345,30,GraPhyC,CASet,10
965,0.02195402298850575,30,GraPhyC,CASet,10
966,0.021518883415435137,30,GraPhyC,CASet,10
967,0.03653256704980844,30,GraPhyC,CASet,10
968,0.011111111111111113,30,GraPhyC,CASet,10
969,0.007805145046524358,30,GraPhyC,CASet,10
970,0.013639846743295022,30,GraPhyC,CASet,10
971,0.008275862068965517,30,GraPhyC,CASet,10
972,0.01726327312534209,30,GraPhyC,CASet,10
973,0.029376026272577987,30,GraPhyC,CASet,10
974,0.01206896551724138,30,GraPhyC,CASet,10
975,0.00885057471264368,30,GraPhyC,CASet,10
976,0.0790093048713739,30,GraPhyC,CASet,10
977,0.03472582972582975,30,GraPhyC,CASet,10
978,0.00813902572523262,30,GraPhyC,CASet,10
979,0.010355774493705528,30,GraPhyC,CASet,10
980,0.011111111111111113,30,GraPhyC,CASet,10
981,0.01743295019157088,30,GraPhyC,CASet,10
982,0.004482758620689655,30,GraPhyC,CASet,10
983,0.010623973727422006,30,GraPhyC,CASet,10
984,0.01609195402298851,30,GraPhyC,CASet,10
985,0.012807881773399022,30,GraPhyC,CASet,10
986,0.018224776500638577,30,GraPhyC,CASet,10
987,0.021606458675424187,30,GraPhyC,CASet,10
988,0.015325670498084294,30,GraPhyC,CASet,10
989,0.019578544061302685,30,GraPhyC,CASet,10
990,0.03620689655172415,30,GraPhyC,CASet,10
991,0.019376026272578003,30,GraPhyC,CASet,10
992,0.004022988505747125,30,GraPhyC,CASet,10
993,0.03835249042145593,30,GraPhyC,CASet,10
994,0.02829775588396279,30,GraPhyC,CASet,10
995,0.02155172413793103,30,GraPhyC,CASet,10
996,0.012654625068418177,30,GraPhyC,CASet,10
997,0.015517241379310345,30,GraPhyC,CASet,10
998,0.09153530377668308,30,GraPhyC,CASet,10
999,0.02108921729611385,30,GraPhyC,CASet,10
1000,0.02214833059660646,30,Consensus_Tree,DISC,10
1001,0.09603448275862066,30,Consensus_Tree,DISC,10
1002,0.028735632183908042,30,Consensus_Tree,DISC,10
1003,0.055015964240102175,30,Consensus_Tree,DISC,10
1004,0.08141762452107282,30,Consensus_Tree,DISC,10
1005,0.0,30,Consensus_Tree,DISC,10
1006,0.030279146141215078,30,Consensus_Tree,DISC,10
1007,0.04501915708812253,30,Consensus_Tree,DISC,10
1008,0.07685823754789284,30,Consensus_Tree,DISC,10
1009,0.05484674329501911,30,Consensus_Tree,DISC,10
1010,0.03705254515599341,30,Consensus_Tree,DISC,10
1011,0.0,30,Consensus_Tree,DISC,10
1012,0.04818007662835259,30,Consensus_Tree,DISC,10
1013,0.0,30,Consensus_Tree,DISC,10
1014,0.02958128078817732,30,Consensus_Tree,DISC,10
1015,0.06352490421455936,30,Consensus_Tree,DISC,10
1016,0.04565134099616855,30,Consensus_Tree,DISC,10
1017,0.01473727422003284,30,Consensus_Tree,DISC,10
1018,0.08691205984309439,30,Consensus_Tree,DISC,10
1019,0.06432950191570891,30,Consensus_Tree,DISC,10
1020,0.07385057471264378,30,Consensus_Tree,DISC,10
1021,0.045210727969348656,30,Consensus_Tree,DISC,10
1022,0.03327586206896551,30,Consensus_Tree,DISC,10
1023,0.0,30,Consensus_Tree,DISC,10
1024,0.042279693486590005,30,Consensus_Tree,DISC,10
1025,0.0184592227695676,30,Consensus_Tree,DISC,10
1026,0.010383141762452107,30,Consensus_Tree,DISC,10
1027,0.07227969348659008,30,Consensus_Tree,DISC,10
1028,0.3209578544061309,30,Consensus_Tree,DISC,10
1029,0.09336754241926673,30,Consensus_Tree,DISC,10
1030,0.048007662835249085,30,Consensus_Tree,DISC,10
1031,0.02287356321839081,30,Consensus_Tree,DISC,10
1032,0.02279693486590038,30,Consensus_Tree,DISC,10
1033,0.025529556650246307,30,Consensus_Tree,DISC,10
1034,0.0,30,Consensus_Tree,DISC,10
1035,0.06557471264367815,30,Consensus_Tree,DISC,10
1036,0.010593869731800765,30,Consensus_Tree,DISC,10
1037,0.04279693486590044,30,Consensus_Tree,DISC,10
1038,0.0,30,Consensus_Tree,DISC,10
1039,0.03755336617405582,30,Consensus_Tree,DISC,10
1040,0.1218582375478927,30,Consensus_Tree,DISC,10
1041,0.0768773946360154,30,Consensus_Tree,DISC,10
1042,0.032758620689655155,30,Consensus_Tree,DISC,10
1043,0.03708812260536398,30,Consensus_Tree,DISC,10
1044,0.0,30,Consensus_Tree,DISC,10
1045,0.10352490421455941,30,Consensus_Tree,DISC,10
1046,0.036592899437727006,30,Consensus_Tree,DISC,10
1047,0.0,30,Consensus_Tree,DISC,10
1048,0.0,30,Consensus_Tree,DISC,10
1049,0.04291187739463602,30,Consensus_Tree,DISC,10
1050,0.024937055281882864,30,Consensus_Tree,DISC,10
1051,0.01111111111111111,30,Consensus_Tree,DISC,10
1052,0.02542145593869731,30,Consensus_Tree,DISC,10
1053,0.13446360153256706,30,Consensus_Tree,DISC,10
1054,0.13230706075533674,30,Consensus_Tree,DISC,10
1055,0.012643678160919542,30,Consensus_Tree,DISC,10
1056,0.05542145593869739,30,Consensus_Tree,DISC,10
1057,0.07743431855500825,30,Consensus_Tree,DISC,10
1058,0.0,30,Consensus_Tree,DISC,10
1059,0.06695402298850583,30,Consensus_Tree,DISC,10
1060,0.019693486590038313,30,Consensus_Tree,DISC,10
1061,0.0,30,Consensus_Tree,DISC,10
1062,0.12007662835249067,30,Consensus_Tree,DISC,10
1063,0.04770114942528739,30,Consensus_Tree,DISC,10
1064,0.0,30,Consensus_Tree,DISC,10
1065,0.038697318007662844,30,Consensus_Tree,DISC,10
1066,0.03519157088122603,30,Consensus_Tree,DISC,10
1067,0.029348659003831407,30,Consensus_Tree,DISC,10
1068,0.026417624521072797,30,Consensus_Tree,DISC,10
1069,0.0,30,Consensus_Tree,DISC,10
1070,0.04752873563218389,30,Consensus_Tree,DISC,10
1071,0.021168582375478927,30,Consensus_Tree,DISC,10
1072,0.028180076628352486,30,Consensus_Tree,DISC,10
1073,0.013888888888888892,30,Consensus_Tree,DISC,10
1074,0.05180076628352494,30,Consensus_Tree,DISC,10
